"","two_class","mixture"
"1",10,0.81728551723063
"2",10,3.72641276242211
"3",15,-0.879597398452461
"4",10,2.73485217196867
"5",15,1.81538640707731
"6",15,-1.81684885988943
"7",15,2.78497440298088
"8",10,0.180238604778424
"9",15,3.05036525242031
"10",15,-0.277415520278737
"11",15,-1.91123888967559
"12",10,-0.0139982886612415
"13",15,-0.24826352018863
"14",15,0.868667797418311
"15",10,0.117401886265725
"16",15,0.0345544854644686
"17",15,1.19056171993725
"18",15,-0.0193215073086321
"19",10,3.06580331455916
"20",10,-1.64771874318831
"21",10,2.2863080764655
"22",10,-1.13522255630232
"23",15,-0.607752392301336
"24",10,-0.396868870826438
"25",10,-0.862519940827042
"26",15,-1.52538702823222
"27",15,1.74289957177825
"28",10,-0.0597969456575811
"29",15,-0.561536963796243
"30",10,-0.483836377505213
"31",15,0.121127363527194
"32",15,2.87903110706247
"33",10,-0.164577916031703
"34",15,1.17122336197644
"35",15,1.81898741982877
"36",15,0.0866068028844893
"37",15,-1.26392027805559
"38",10,-1.64251922746189
"39",15,0.463083914481103
"40",15,-0.504342048894614
"41",15,0.422734267311171
"42",15,-0.177415821002796
"43",15,0.363025167724118
"44",15,-0.75877705286257
"45",15,-0.43189474218525
"46",10,0.476690478390083
"47",10,-0.40414320374839
"48",15,0.63343891990371
"49",15,3.25894991960377
"50",10,2.03963582310826
"51",15,0.132703356677666
"52",10,1.87427384150214
"53",15,0.00110679236240685
"54",15,-0.594457038445398
"55",10,3.26733010378666
"56",15,0.562193671939895
"57",10,0.99451674381271
"58",15,2.29061440122314
"59",10,2.58141481038183
"60",10,-0.642085454892367
"61",10,2.60117577924393
"62",10,-0.314148038625717
"63",15,2.70221859891899
"64",15,3.29444971634075
"65",15,3.0586260468699
"66",10,3.15115581126884
"67",10,-0.535100236069411
"68",10,-1.05134393647313
"69",10,-1.67212006193586
"70",15,1.61970010004006
"71",10,0.16959175048396
"72",10,1.49205167405307
"73",15,3.97217932762578
"74",15,-1.29746133927256
"75",10,3.1497187144123
"76",10,-0.00583321112208068
"77",10,1.26258332515135
"78",10,1.82622606074437
"79",10,-0.0349411584902555
"80",10,3.58975020167418
"81",10,0.727614743635058
"82",15,0.655408860184252
"83",10,2.77668574196286
"84",10,3.53786304523237
"85",10,1.81310867913999
"86",10,2.74587296950631
"87",15,2.79666531016119
"88",15,-0.0155500145629048
"89",15,-1.34632849693298
"90",15,1.27640233910643
"91",15,0.439879718003795
"92",10,0.850903785554692
"93",15,-0.532611020607874
"94",10,2.83849674719386
"95",10,1.49417195911519
"96",15,0.242709372891113
"97",10,0.486698883352801
"98",10,-0.223277596291155
"99",10,0.565575458807871
"100",15,3.22980862646364
"101",15,2.20639802631922
"102",10,1.98994834767655
"103",10,1.37789673334919
"104",15,1.68393490673043
"105",10,1.63824479165487
"106",15,1.40857805055566
"107",15,1.20103820157237
"108",15,2.44242318114266
"109",10,2.1974245631136
"110",15,2.14452642691322
"111",10,1.13978551118635
"112",15,-0.93173909932375
"113",15,2.90757849020883
"114",15,2.53327305102721
"115",15,1.3704124384094
"116",10,-0.597300259862095
"117",15,0.326718205353245
"118",15,0.36426215339452
"119",15,2.08128304313868
"120",15,1.53724869596772
"121",10,1.35037615871988
"122",15,2.70332444435917
"123",10,1.52670831326395
"124",15,-0.797300903359428
"125",10,3.68418588978238
"126",15,-0.41713479347527
"127",10,2.97806921438314
"128",10,3.60574146499857
"129",15,-0.0632624984718859
"130",15,-0.374254339840263
"131",15,2.69594475859776
"132",10,-0.503673903411254
"133",10,0.387991805095226
"134",15,1.68463764991611
"135",10,-1.08164494857192
"136",15,-0.486276729498059
"137",15,1.28337295609526
"138",10,0.35218093614094
"139",10,-0.533660540822893
"140",10,0.212934556649998
"141",10,3.51221717335284
"142",15,2.88213631976396
"143",10,-1.38164821173996
"144",15,2.4560574486386
"145",15,-0.808977608336136
"146",10,-1.48278199112974
"147",15,0.0200484888628125
"148",15,-0.502056403551251
"149",15,2.55855273734778
"150",10,-0.950743373017758
"151",10,2.14990192535333
"152",15,3.54099395964295
"153",10,0.729965930338949
"154",15,3.39313393482007
"155",15,1.69438862823881
"156",15,-1.33326304331422
"157",15,0.171159537741914
"158",10,3.3979447921738
"159",15,3.11413244833238
"160",15,2.66449271165766
"161",15,1.54975287499838
"162",15,-0.856560072395951
"163",10,-0.68347134324722
"164",10,0.342004152247682
"165",10,0.555388782406226
"166",10,2.72340861777775
"167",10,3.36185334809124
"168",15,2.10468297358602
"169",15,1.15002579474822
"170",15,2.1986879017204
"171",15,-1.20098796114326
"172",10,1.01441370672546
"173",15,0.943735607434064
"174",15,0.95707822102122
"175",15,0.472604271722957
"176",15,1.80333571485244
"177",10,-0.670777491759509
"178",15,-1.4540171790868
"179",10,3.00723092886619
"180",10,-0.264930348610505
"181",10,0.00522746844217181
"182",10,3.37252391315997
"183",15,1.00613805092871
"184",10,3.28136865491979
"185",15,0.0559838912449777
"186",15,1.93452039361
"187",10,1.22418359690346
"188",15,2.13129841513
"189",15,2.2646702255588
"190",15,-0.644554544705898
"191",10,0.915134257404134
"192",15,2.17134022363462
"193",10,2.21741640847176
"194",15,2.69361877348274
"195",10,-0.671310294652358
"196",15,-0.466223804978654
"197",15,-0.805466620251536
"198",10,0.180007261224091
"199",10,1.63273116177879
"200",10,-1.35707449167967
"201",10,0.685835796874017
"202",15,-1.25071925157681
"203",10,2.06367127248086
"204",15,0.707052557962015
"205",15,-1.06331605277956
"206",15,1.3336209084373
"207",15,3.07052146713249
"208",10,2.01152440183796
"209",15,2.14542712667026
"210",15,1.30977520532906
"211",10,2.50011529913172
"212",15,-0.0771403508260846
"213",10,-0.94901463878341
"214",10,2.05268680863082
"215",10,3.54674124275334
"216",10,-0.319893309380859
"217",15,0.175832897657529
"218",15,-0.720704754581675
"219",15,1.2671257648617
"220",10,1.02431944874115
"221",10,2.42778469715267
"222",10,0.556070115882903
"223",15,-0.92693161405623
"224",15,2.8555232337676
"225",15,-0.41428617015481
"226",10,0.696413205936551
"227",15,0.826781851705164
"228",10,0.916867187712342
"229",10,-0.747127482900396
"230",15,0.565014531137422
"231",15,0.62127853767015
"232",10,2.44150486565195
"233",15,2.64329125755467
"234",15,3.19241377874278
"235",15,1.3907319016289
"236",15,0.109707853058353
"237",10,-0.36136909481138
"238",15,0.996337776072323
"239",15,0.106168462662026
"240",10,1.00314815458842
"241",10,-0.394148257328197
"242",15,-0.899762237910181
"243",15,-1.4539316657465
"244",10,1.41498174588196
"245",10,0.392008295282722
"246",10,0.738242944004014
"247",10,3.37969988770783
"248",10,-1.43906443426386
"249",15,2.38938509416766
"250",15,0.443008982110769
"251",10,2.859286054736
"252",15,1.56704694987275
"253",15,0.382382001727819
"254",15,1.70184587151743
"255",15,-0.523564401082695
"256",10,1.50786634068936
"257",10,2.68340208986774
"258",10,-0.130771249998361
"259",10,2.50442945584655
"260",15,1.87434199126437
"261",15,3.37577897775918
"262",10,0.126730305608362
"263",15,-1.3633509571664
"264",15,2.96636859327555
"265",15,-0.0871618264354765
"266",10,1.23042226536199
"267",15,0.533430385636166
"268",15,0.38363966695033
"269",15,2.24482698412612
"270",15,-0.99702030280605
"271",10,1.75525919580832
"272",15,2.28978600795381
"273",15,2.66194628365338
"274",15,-1.53215596592054
"275",15,1.95317939901724
"276",15,0.827932194806635
"277",10,-1.02591919293627
"278",15,0.708065129816532
"279",10,2.244866511086
"280",10,-1.75420943973586
"281",10,2.66412974894047
"282",15,-0.934933885699138
"283",10,-0.721180832246318
"284",15,1.20485262223519
"285",15,3.06486256816424
"286",15,3.6689266951289
"287",10,-0.205512882908806
"288",10,-0.00463328394107521
"289",15,-0.554198556579649
"290",10,-0.856824367539957
"291",15,1.28710244758986
"292",15,-1.15582165145315
"293",15,0.472785628866404
"294",10,2.97423233743757
"295",15,-0.827047461876646
"296",10,-0.120849424041808
"297",15,-1.56856444687583
"298",15,-0.951021681074053
"299",15,3.27707937313244
"300",15,1.36498095351271
"301",15,3.22061314783059
"302",15,3.54880930180661
"303",15,1.22242854209617
"304",10,-0.976891234284267
"305",15,-0.664128470700234
"306",10,-0.865329128922895
"307",10,2.39547977223992
"308",10,3.16982431616634
"309",15,0.450528209330514
"310",10,2.67324874550104
"311",10,2.23924115626141
"312",15,0.0986314909532666
"313",10,1.46073944796808
"314",10,0.332330563338473
"315",15,1.19894726225175
"316",15,2.32127710059285
"317",10,2.23863818123937
"318",10,-1.01207525120117
"319",15,0.513480932917446
"320",15,1.60777991008945
"321",10,0.875709270359948
"322",10,2.50373475812376
"323",10,2.19163692067377
"324",15,3.12668278370984
"325",10,2.6366749079898
"326",15,1.54395662853494
"327",15,-0.130391243146732
"328",15,1.78040199889801
"329",10,-0.125763392774388
"330",10,-0.972364386310801
"331",15,1.63371598417871
"332",15,2.95066835568286
"333",10,2.43983691511676
"334",10,-1.49876263621263
"335",15,0.026344349142164
"336",15,0.984577470459044
"337",15,1.72992728976533
"338",10,-0.670684279641137
"339",10,1.50155773758888
"340",15,0.0311467533465475
"341",15,0.635849494952708
"342",15,-0.751697104191408
"343",15,1.24336843378842
"344",10,1.91909969458356
"345",10,-0.46530805202201
"346",10,1.04767225333489
"347",15,0.45021369215101
"348",10,2.74714232748374
"349",15,-0.18938688095659
"350",10,-0.317134585464373
"351",10,3.48156027845107
"352",10,0.00683505414053798
"353",10,2.76987419347279
"354",15,0.747143023647368
"355",15,-0.999634872423485
"356",10,0.714146462967619
"357",10,0.237322894623503
"358",10,-0.832812467357144
"359",10,-0.709063768386841
"360",15,2.62604467780329
"361",10,2.08338072383776
"362",15,-1.01510774251074
"363",10,2.09080603229813
"364",15,1.04432978876866
"365",15,-0.812891164096072
"366",10,0.529807889834046
"367",10,3.02272236300632
"368",10,1.96875828923658
"369",15,0.731380760204047
"370",15,1.09878296963871
"371",15,-0.588867620797828
"372",10,-1.79240398993716
"373",10,-0.809343364322558
"374",15,1.29047346510924
"375",15,1.68630722980015
"376",10,-0.95586535288021
"377",15,-0.657606625230983
"378",10,0.66226827702485
"379",15,-0.657188570126891
"380",15,3.57973292912357
"381",10,-0.81325595243834
"382",15,2.50973507692106
"383",15,3.50196304288693
"384",10,-0.587578953243792
"385",10,2.25335537618957
"386",15,1.90698604867794
"387",15,3.02542186272331
"388",10,0.791562075028196
"389",15,3.12407399783842
"390",15,0.828154690796509
"391",10,2.55783190811053
"392",15,0.778014879208058
"393",15,-0.925520018441603
"394",10,0.358425747137517
"395",10,2.13436256721616
"396",10,2.56181266182102
"397",10,2.04556404752657
"398",10,3.34355360455811
"399",15,3.40596216334961
"400",10,2.38818697398528
"401",10,-0.241965631954372
"402",10,0.0552314126398414
"403",15,1.45136397075839
"404",10,-1.22269471548498
"405",15,-0.736219021957368
"406",15,2.62830519280396
"407",10,0.0771202866453677
"408",10,0.474698138656095
"409",10,3.0941911842674
"410",10,3.27660714415833
"411",10,-0.918830459937453
"412",10,-0.323564145714045
"413",10,3.23078970331699
"414",15,-0.546405412023887
"415",15,3.13571250787936
"416",10,0.739789836341515
"417",10,1.60087169450708
"418",10,0.937504468020052
"419",15,1.31873889220878
"420",10,1.24789114948362
"421",10,2.71524434071034
"422",15,-0.522310728207231
"423",10,-0.920295636402443
"424",10,1.78324642404914
"425",10,-1.66452290932648
"426",10,-0.427802417892963
"427",10,1.81345228711143
"428",10,0.44031466380693
"429",15,1.36506402865052
"430",10,0.46286865696311
"431",15,2.70925505063497
"432",15,3.72881663870066
"433",15,0.711033495375887
"434",10,1.52719685900956
"435",15,1.02092661592178
"436",15,1.28160757292062
"437",10,3.59362131776288
"438",15,0.844042730750516
"439",15,0.883554289815947
"440",10,2.96106736850925
"441",10,2.91553406231105
"442",10,2.2234859187156
"443",15,0.00995103036984801
"444",15,1.37339839828201
"445",15,1.43095666193403
"446",10,-0.708893587579951
"447",15,1.11436237883754
"448",15,-0.580465663922951
"449",15,3.48329550819471
"450",15,3.0660745606292
"451",10,-0.356096888892353
"452",15,-0.442831268068403
"453",15,-0.237343932269141
"454",15,-0.731548060895875
"455",10,0.409310277551413
"456",15,0.284596135141328
"457",15,-0.123750301310793
"458",15,3.17482723621652
"459",15,3.10219394206069
"460",10,3.25569546665065
"461",15,0.930622924352065
"462",10,3.36177718010731
"463",10,2.94366706092842
"464",15,1.29850057535805
"465",10,0.712508246768266
"466",10,3.20953355380334
"467",15,-0.414164720335975
"468",15,-0.314211668912321
"469",15,1.56301165604964
"470",10,2.13134123780765
"471",10,1.34734425321221
"472",10,0.659871462732553
"473",10,3.02270145504735
"474",15,2.32840027008206
"475",10,0.620517170522362
"476",10,-0.83771599479951
"477",10,0.329448303906247
"478",10,-0.181691358331591
"479",15,0.00991697562858462
"480",15,0.964487966382876
"481",10,0.698850462445989
"482",15,3.04538523568772
"483",10,-1.26485797436908
"484",10,1.45288417488337
"485",10,1.54235204751603
"486",15,-1.6000855283346
"487",10,-1.0895954601001
"488",10,2.38601724244654
