"","gaussian","mixture"
"1",1.01747693214566,-1.50425729807466
"2",2.0982083408162,-0.595854167826474
"3",2.05495365289971,-0.61565490369685
"4",1.56205019075423,-1.06870776996948
"5",2.52009679051116,-0.739003201015294
"6",2.28408981859684,-1.28193513164297
"7",1.0993440458551,0.152894441504031
"8",2.79202226176858,0.47740924009122
"9",2.42460337560624,-0.437544374261051
"10",1.83154996437952,-1.36313826800324
"11",1.54642925132066,0.504200129071251
"12",1.31864159181714,-1.05909074051306
"13",2.19603544892743,-0.726384238339961
"14",2.8025129577145,0.0599042696412653
"15",2.16153798252344,-1.93691033916548
"16",1.09758805762976,-0.769695548107848
"17",1.28140763845295,-1.30410109739751
"18",2.45427086949348,0.676750397309661
"19",2.511528942734,-0.125194008927792
"20",1.0091212792322,-0.685162474866956
"21",2.96157161612064,-1.02175125782378
"22",1.47480485867709,0.111473667202517
"23",2.10302331857383,0.466361242579296
"24",1.19100155541673,-0.0764344676863402
"25",2.06055318098515,-0.393048367695883
"26",1.44248238066211,0.265346417902038
"27",2.88791385432705,-0.203635237645358
"28",2.83351448923349,-0.522412911988795
"29",1.49196011107415,0.0217206079978496
"30",1.63786296080798,0.217923833522946
"31",1.42295563034713,-0.442766833119094
"32",2.40088004246354,-1.39484791876748
"33",2.79065136658028,0.502121251542121
"34",2.07090350519866,-0.424589755944908
"35",2.87354178912938,0.547747902339324
"36",1.47963052475825,-0.0193137244787067
"37",1.52900988748297,-0.753202341496944
"38",2.88773038377985,-1.21978910523467
"39",2.79881725739688,-0.691687844227999
"40",1.98402449255809,-1.5051034304779
"41",1.22790703177452,-0.236813809489831
"42",1.49162539141253,-1.21137187932618
"43",1.64117975300178,-0.689512529177591
"44",1.01472962228581,-0.413806003285572
"45",2.14708084845915,-0.857130547054112
"46",2.75818506162614,0.0533703695982695
"47",1.64438354130834,-1.20741882617585
"48",1.70831914292648,-0.73039080016315
"49",2.92914745630696,-0.0723136982414871
"50",2.37554565770552,-1.78704423527233
"51",1.63976097246632,0.485713959904388
"52",1.67242457810789,-0.556113238679245
"53",1.84727589227259,-0.693038715282455
"54",1.42105226311833,0.131652147741988
"55",1.2841264847666,-0.487485610647127
"56",1.13700888957828,-1.04234610148706
"57",2.57781459065154,0.875474663451314
"58",2.71814672742039,-0.532845852198079
"59",2.95862569939345,-1.31966761453077
"60",1.30907619511709,-0.913955081254244
"61",1.4714310481213,-0.71661410946399
"62",1.53625143133104,-1.04009874351323
"63",1.96109162503853,-0.119927716441453
"64",1.65384394675493,-0.045771480537951
"65",1.994307838846,-1.28775044064969
"66",1.84434712165967,0.131425182567909
"67",2.96915979590267,-1.20092568499967
"68",1.45700528332964,0.0151920150965452
"69",1.69921021815389,-0.587833833415061
"70",2.87114989338443,0.00301109557040036
"71",1.12971494626254,-0.183903571451083
